image_id,product_id,dataset_source,category,clean_caption,path,partition
MEN-Jackets_Vests-id_00005943-08_1_front,id_00005943,DeepFashion-MultiModal,MEN_Jackets_Vests,the gentleman is wearing a long sleeve sweater with solid color patterns the sweater is with denim fabric it has a lapel neckline the gentleman wears a long trousers the trousers are with denim fabric and solid color patterns the outer clothing the person wears is with denim fabric and solid color patterns this person has a hat in his head,MEN-Jackets_Vests-id_00005943-08_1_front.jpg,gallery
MEN-Jackets_Vests-id_00005943-09_1_front,id_00005943,DeepFashion-MultiModal,MEN_Jackets_Vests,this guy is wearing a long sleeve sweater with solid color patterns the sweater is with denim fabric the neckline of the sweater is lapel the outer clothing is with denim fabric and pure color patterns this guy is wearing a hat,MEN-Jackets_Vests-id_00005943-09_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006299-01_1_front,id_00006299,DeepFashion-MultiModal,MEN_Jackets_Vests,the upper clothing has long sleeves knitting fabric and solid color patterns the neckline of it is lapel this gentleman also wears an outer clothing with leather fabric and pure color patterns there is a hat in his head the gentleman is wearing a ring on his finger there is an accessory on his wrist,MEN-Jackets_Vests-id_00006299-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006299-02_1_front,id_00006299,DeepFashion-MultiModal,MEN_Jackets_Vests,the upper clothing has long sleeves cotton fabric and graphic patterns it has a lapel neckline the gentleman also wears an outer clothing with leather fabric and color block patterns there is an accessory on his wrist the person is wearing a ring on his finger,MEN-Jackets_Vests-id_00006299-02_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006299-03_1_front,id_00006299,DeepFashion-MultiModal,MEN_Jackets_Vests,the upper clothing has long sleeves leather fabric and solid color patterns it has a lapel neckline the outer clothing this gentleman wears is with leather fabric and color block patterns there is an accessory on his wrist,MEN-Jackets_Vests-id_00006299-03_1_front.jpg,query
MEN-Jackets_Vests-id_00006344-01_1_front,id_00006344,DeepFashion-MultiModal,MEN_Jackets_Vests,the sweater this person wears has long sleeves and it is with cotton fabric and pure color patterns this person wears a long trousers with cotton fabric and solid color patterns this gentleman also wears an outer clothing with cotton fabric and graphic patterns there is an accessory on his wrist,MEN-Jackets_Vests-id_00006344-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006912-06_1_front,id_00006912,DeepFashion-MultiModal,MEN_Jackets_Vests,the gentleman is wearing a long sleeve sweater with pure color patterns the sweater is with cotton fabric and its neckline is round the gentleman also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00006912-06_1_front.jpg,query
MEN-Jackets_Vests-id_00006912-08_1_front,id_00006912,DeepFashion-MultiModal,MEN_Jackets_Vests,his sweater has long sleeves cotton fabric and solid color patterns the neckline of it is crew the outer clothing the gentleman wears is with cotton fabric and pure color patterns,MEN-Jackets_Vests-id_00006912-08_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006912-09_1_front,id_00006912,DeepFashion-MultiModal,MEN_Jackets_Vests,the sweater the guy wears has long sleeves and it is with cotton fabric and pure color patterns the neckline of the sweater is crew the guy also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00006912-09_1_front.jpg,gallery
MEN-Jackets_Vests-id_00006915-01_1_front,id_00006915,DeepFashion-MultiModal,MEN_Jackets_Vests,his sweater has long sleeves cotton fabric and solid color patterns it has a lapel neckline the outer clothing is with cotton fabric and complicated patterns this man wears a pair of sunglasses,MEN-Jackets_Vests-id_00006915-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007247-01_1_front,id_00007247,DeepFashion-MultiModal,MEN_Jackets_Vests,the upper clothing has long sleeves cotton fabric and graphic patterns the neckline of it is crew the outer clothing the guy wears is with denim fabric and pure color patterns,MEN-Jackets_Vests-id_00007247-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007272-01_1_front,id_00007272,DeepFashion-MultiModal,MEN_Jackets_Vests,the shirt the person wears has long sleeves and it is with mixed fabric and other patterns this gentleman also wears an outer clothing with cotton fabric and graphic patterns,MEN-Jackets_Vests-id_00007272-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007324-01_1_front,id_00007324,DeepFashion-MultiModal,MEN_Jackets_Vests,the shirt the guy wears has long sleeves and it is with leather fabric and solid color patterns the neckline of the shirt is round the outer clothing is with leather fabric and color block patterns,MEN-Jackets_Vests-id_00007324-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007324-03_1_front,id_00007324,DeepFashion-MultiModal,MEN_Jackets_Vests,the shirt the gentleman wears has long sleeves its fabric is denim and it has solid color patterns the shirt has a round neckline this person also wears an outer clothing with leather fabric and color block patterns,MEN-Jackets_Vests-id_00007324-03_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007564-01_1_front,id_00007564,DeepFashion-MultiModal,MEN_Jackets_Vests,the guy is wearing a long sleeve sweater with solid color patterns the sweater is with cotton fabric the neckline of the sweater is crew the outer clothing this person wears is with cotton fabric and pure color patterns the person has a hat in his head,MEN-Jackets_Vests-id_00007564-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007564-03_1_front,id_00007564,DeepFashion-MultiModal,MEN_Jackets_Vests,this person wears a long sleeve sweater with plaid patterns the sweater is with cotton fabric it has a lapel neckline the person also wears an outer clothing with cotton fabric and solid color patterns there is an accessory on his wrist this person wears a ring,MEN-Jackets_Vests-id_00007564-03_1_front.jpg,query
MEN-Jackets_Vests-id_00007569-01_1_front,id_00007569,DeepFashion-MultiModal,MEN_Jackets_Vests,the upper clothing has long sleeves cotton fabric and solid color patterns it has a round neckline this man also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007569-01_1_front.jpg,query
MEN-Jackets_Vests-id_00007569-03_1_front,id_00007569,DeepFashion-MultiModal,MEN_Jackets_Vests,his sweater has long sleeves cotton fabric and solid color patterns the neckline of it is round the guy also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007569-03_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007569-04_1_front,id_00007569,DeepFashion-MultiModal,MEN_Jackets_Vests,the shirt this man wears has long sleeves its fabric is cotton and it has pure color patterns the shirt has a crew neckline the outer clothing the person wears is with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007569-04_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007583-01_1_front,id_00007583,DeepFashion-MultiModal,MEN_Jackets_Vests,the guy wears a long sleeve shirt with pure color patterns the shirt is with cotton fabric it has a round neckline this man also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007583-01_1_front.jpg,query
MEN-Jackets_Vests-id_00007583-02_1_front,id_00007583,DeepFashion-MultiModal,MEN_Jackets_Vests,the sweater the guy wears has long sleeves and its fabric is cotton the pattern of it is lattice it has a lapel neckline this gentleman also wears an outer clothing with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007583-02_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007583-03_1_front,id_00007583,DeepFashion-MultiModal,MEN_Jackets_Vests,the shirt the person wears has long sleeves its fabric is cotton and it has pure color patterns the shirt has a lapel neckline the outer clothing this guy wears is with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007583-03_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007800-01_1_front,id_00007800,DeepFashion-MultiModal,MEN_Jackets_Vests,the person wears a long sleeve shirt with pure color patterns the shirt is with cotton fabric the neckline of the shirt is crew the outer clothing this guy wears is with cotton fabric and solid color patterns,MEN-Jackets_Vests-id_00007800-01_1_front.jpg,gallery
MEN-Jackets_Vests-id_00007818-01_1_front,id_00007818,DeepFashion-MultiModal,MEN_Jackets_Vests,the sweater this gentleman wears has long sleeves and its fabric is other the pattern of it is other this gentleman wears a long pants with cotton fabric and solid color patterns the outer clothing is with cotton fabric and graphic patterns,MEN-Jackets_Vests-id_00007818-01_1_front.jpg,gallery
MEN-Pants-id_00000114-01_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the upper clothing has short sleeves cotton fabric and solid color patterns it has a lapel neckline the lower clothing is of long length the fabric is cotton and it has pure color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-01_1_front.jpg,gallery
MEN-Pants-id_00000114-03_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the t shirt this man wears has short sleeves and its fabric is cotton the pattern of it is pure color it has a lapel neckline this man wears a long trousers with cotton fabric and solid color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-03_1_front.jpg,gallery
MEN-Pants-id_00000114-06_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the t shirt the guy wears has short sleeves and it is with cotton fabric and pure color patterns the neckline of the t shirt is lapel the guy wears a long trousers with cotton fabric and pure color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-06_1_front.jpg,gallery
MEN-Pants-id_00000114-07_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the upper clothing has short sleeves cotton fabric and pure color patterns it has a lapel neckline the lower clothing is of long length the fabric is cotton and it has solid color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-07_1_front.jpg,gallery
MEN-Pants-id_00000114-08_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the sweater this gentleman wears has long sleeves its fabric is cotton and it has pure color patterns the sweater has a lapel neckline this gentleman wears a long pants with cotton fabric and solid color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-08_1_front.jpg,gallery
MEN-Pants-id_00000114-09_1_front,id_00000114,DeepFashion-MultiModal,MEN_Pants,the person is wearing a short sleeve shirt with pure color patterns the shirt is with cotton fabric it has a lapel neckline the person wears a long trousers the trousers are with cotton fabric and solid color patterns there is an accessory on his wrist,MEN-Pants-id_00000114-09_1_front.jpg,gallery
MEN-Pants-id_00000273-01_1_front,id_00000273,DeepFashion-MultiModal,MEN_Pants,the person wears a short sleeve shirt with pure color patterns and long trousers the shirt is with cotton fabric and it has a crew neckline the trousers are with cotton fabric and pure color patterns,MEN-Pants-id_00000273-01_1_front.jpg,gallery
MEN-Pants-id_00000375-01_1_front,id_00000375,DeepFashion-MultiModal,MEN_Pants,the person wears a short sleeve shirt with solid color patterns and long trousers the shirt is with cotton fabric and it has a round neckline the trousers are with cotton fabric and graphic patterns,MEN-Pants-id_00000375-01_1_front.jpg,gallery
MEN-Pants-id_00000470-01_1_front,id_00000470,DeepFashion-MultiModal,MEN_Pants,this gentleman is wearing a long sleeve sweater with other patterns and a long trousers the sweater is with mixed fabric the trousers are with cotton fabric and solid color patterns the outer clothing this gentleman wears is with cotton fabric and color block patterns,MEN-Pants-id_00000470-01_1_front.jpg,gallery
MEN-Pants-id_00000494-01_1_front,id_00000494,DeepFashion-MultiModal,MEN_Pants,this guy is wearing a long sleeve shirt with pure color patterns the shirt is with cotton fabric it has a lapel neckline this guy wears a long pants the pants are with cotton fabric and pure color patterns the guy also wears an outer clothing with cotton fabric and pure color patterns there is an accessory on his wrist the gentleman wears a hat,MEN-Pants-id_00000494-01_1_front.jpg,query
MEN-Pants-id_00000494-04_1_front,id_00000494,DeepFashion-MultiModal,MEN_Pants,this gentleman is wearing a long sleeve sweater with graphic patterns the sweater is with cotton fabric and its neckline is round the trousers this gentleman wears is of long length the trousers are with cotton fabric and solid color patterns the outer clothing this man wears is with denim fabric and solid color patterns there is an accessory on his wrist,MEN-Pants-id_00000494-04_1_front.jpg,gallery
MEN-Pants-id_00000844-01_1_front,id_00000844,DeepFashion-MultiModal,MEN_Pants,the shirt the person wears has short sleeves and its fabric is cotton the pattern of it is solid color it has a v shape neckline the person wears a long trousers with cotton fabric and graphic patterns there is an accessory on his wrist,MEN-Pants-id_00000844-01_1_front.jpg,gallery
MEN-Pants-id_00001092-03_1_front,id_00001092,DeepFashion-MultiModal,MEN_Pants,this guy wears a short sleeve t shirt with pure color patterns and long trousers the t shirt is with cotton fabric and it has a crew neckline the trousers are with cotton fabric and pure color patterns,MEN-Pants-id_00001092-03_1_front.jpg,gallery
